MANDT,KUNNR,VKORG,VTWEG,SPART,ERDAT
311,2582,UW00,WH,BI,2022-02-19
311,2583,UW00,WH,BI,2022-01-02
311,2584,UW00,WH,BI,2022-01-23
311,2585,UW00,WH,BI,2022-01-22
311,2586,UW00,BI,BI,2022-01-03
311,2587,UW00,BI,BI,2022-08-02
311,2588,UW00,BI,BI,2022-01-05
311,2589,UW00,BI,BI,2022-01-11
311,2590,UW00,WH,BI,2022-01-25
311,2591,UW00,WH,BI,2022-02-11
311,2592,UW00,BI,BI,2022-01-26
311,2593,UW00,WH,BI,2022-09-09
311,2594,UW00,WH,BI,2022-01-04
311,2595,UW00,BI,BI,2022-02-18
311,2596,UW00,WH,BI,2022-03-28
311,2597,UW00,BI,BI,2022-01-10
311,2598,UW00,WH,BI,2022-02-18
311,2599,UW00,WH,BI,2022-03-04
311,2600,UW00,BI,BI,2022-01-23
311,2601,UW00,BI,BI,2022-08-19
311,2602,UW00,WH,BI,2022-02-11
311,2603,UW00,WH,BI,2022-02-04
311,2604,UW00,BI,BI,2022-01-01
311,2605,UW00,BI,BI,2022-04-26
311,2606,UW00,WH,BI,2023-11-30
311,2607,UW00,WH,BI,2022-09-12
311,2608,UW00,BI,BI,2022-01-19
311,2609,UW00,WH,BI,2022-02-22
311,2610,UW00,WH,BI,2022-02-16
311,2611,UW00,BI,BI,2022-01-05
311,2612,UW00,BI,BI,2022-01-16
311,2613,UW00,WH,BI,2022-01-02
311,2614,UW00,BI,BI,2022-09-30
311,2615,UW00,BI,BI,2022-04-17
311,2616,UW00,BI,BI,2022-03-18
311,2617,UW00,WH,BI,2022-01-28
311,2618,UW00,BI,BI,2022-02-25
311,2619,UW00,WH,BI,2022-02-15
311,2620,UW00,WH,BI,2022-03-18
311,2621,UW00,WH,BI,2022-06-02
311,2622,UW00,WH,BI,2022-02-04
311,2623,UW00,BI,BI,2022-01-08
311,2624,UW00,WH,BI,2022-01-23
311,2625,UW00,WH,BI,2022-01-07
311,2626,UW00,WH,BI,2022-01-11
311,2627,UW00,BI,BI,2022-01-08
311,2628,UW00,BI,BI,2022-02-13
311,2629,UW00,BI,BI,2022-02-28
311,2630,UW00,BI,BI,2022-01-16
311,2631,UW00,BI,BI,2022-01-09
311,2632,UW00,WH,BI,2022-01-21
311,2633,UW00,WH,BI,2022-01-01
311,2634,UW00,BI,BI,2022-05-19
311,2635,UW00,WH,BI,2022-01-07
311,2636,UW00,BI,BI,2022-03-30
311,2637,UW00,WH,BI,2022-01-08
311,2638,UW00,WH,BI,2022-01-26
311,2639,UW00,WH,BI,2022-06-05
311,2640,UW00,BI,BI,2022-01-31
311,2641,UW00,BI,BI,2023-05-15
311,2642,UW00,WH,BI,2022-01-01
311,2643,UW00,BI,BI,2022-02-01
311,2644,UW00,BI,BI,2022-03-13
311,2645,UW00,WH,BI,2022-03-21
311,2646,UW00,WH,BI,2022-01-18
311,2647,UW00,WH,BI,2022-01-05
311,2648,UW00,WH,BI,2022-01-09
311,2649,UW00,BI,BI,2022-02-03
311,2650,UW00,WH,BI,2022-01-22
311,2651,UW00,BI,BI,2022-02-01
311,2652,UW00,WH,BI,2022-03-25
311,2653,UW00,BI,BI,2022-01-01
311,2654,UW00,WH,BI,2022-01-01
311,2655,UW00,WH,BI,2022-02-02
311,2656,UW00,WH,BI,2022-02-16
311,2657,UW00,WH,BI,2022-01-18
311,2658,UW00,WH,BI,2022-02-16
311,2659,UW00,WH,BI,2022-02-16
311,2660,UW00,BI,BI,2022-04-30
311,2661,UW00,BI,BI,2022-03-18
311,2662,UW00,BI,BI,2022-04-19
311,2663,UW00,WH,BI,2022-01-06
311,2664,UW00,BI,BI,2022-03-07
311,2665,UW00,WH,BI,2022-01-04
311,2666,UW00,BI,BI,2022-01-09
311,2667,UW00,WH,BI,2022-04-20
311,2668,UW00,WH,BI,2022-03-04
311,2669,UW00,BI,BI,2022-01-02
311,2670,UW00,BI,BI,2022-01-30
311,2671,UW00,BI,BI,2022-01-15
311,2672,UW00,WH,BI,2022-01-01
311,2673,UW00,BI,BI,2022-01-17
311,2674,UW00,WH,BI,2022-01-17
311,2675,UW00,BI,BI,2022-04-13
311,2676,UW00,BI,BI,2022-01-17
311,2677,UW00,BI,BI,2022-08-24
311,2678,UW00,WH,BI,2022-07-24
311,2679,UW00,BI,BI,2022-01-16
311,2680,UW00,WH,BI,2022-01-28
311,2681,UW00,BI,BI,2022-03-01
311,2682,UW00,WH,BI,2022-07-11
311,2683,UW00,BI,BI,2022-01-03
311,2684,UW00,WH,BI,2022-04-23
311,2685,UW00,WH,BI,2022-01-06
311,2686,UW00,WH,BI,2022-04-13
311,2687,UW00,WH,BI,2022-02-25
311,2688,UW00,WH,BI,2022-01-20
311,2689,UW00,WH,BI,2022-01-23
311,2690,UW00,WH,BI,2022-03-07
311,2691,UW00,WH,BI,2022-02-18
311,2692,UW00,BI,BI,2022-01-06
311,2693,UW00,BI,BI,2022-02-26
311,2694,UW00,BI,BI,2022-01-24
311,2695,UW00,WH,BI,2022-02-03
311,2696,UW00,WH,BI,2022-12-24
311,2697,UW00,WH,BI,2022-02-13
311,2698,UW00,BI,BI,2022-02-02
311,2699,UW00,WH,BI,2022-01-21
311,2700,UW00,BI,BI,2022-06-15
311,2701,UW00,WH,BI,2022-03-02
311,2702,UW00,BI,BI,2022-01-19
311,2703,UW00,BI,BI,2022-03-11
311,2704,UW00,BI,BI,2022-02-11
311,2705,UW00,WH,BI,2022-04-30
311,2706,UW00,BI,BI,2022-01-10
311,2707,UW00,WH,BI,2022-01-18
311,2708,UW00,WH,BI,2022-04-13
311,2709,UW00,WH,BI,2022-02-10
311,2710,UW00,WH,BI,2022-02-17
311,2711,UW00,WH,BI,2022-01-07
311,2712,UW00,BI,BI,2022-01-13
311,2713,UW00,WH,BI,2022-02-23
311,2714,UW00,BI,BI,2022-01-30
311,2715,UW00,BI,BI,2022-02-21
311,2716,UW00,BI,BI,2022-01-29
311,2717,UW00,BI,BI,2022-01-26
311,2718,UW00,WH,BI,2022-01-01
311,2719,UW00,BI,BI,2022-01-14
311,2720,UW00,WH,BI,2022-01-02
311,2721,UW00,BI,BI,2022-01-01
311,2722,UW00,WH,BI,2022-01-14
311,2723,UW00,BI,BI,2022-02-11
311,2724,UW00,BI,BI,2022-01-14
311,2725,UW00,WH,BI,2022-01-18
311,2726,UW00,BI,BI,2022-01-14
311,2727,UW00,BI,BI,2022-05-06
311,2728,UW00,BI,BI,2022-01-01
311,2729,UW00,WH,BI,2022-01-03
311,2730,UW00,WH,BI,2022-02-08
311,2731,UW00,WH,BI,2022-01-29
311,2732,UW00,WH,BI,2022-06-12
311,2733,UW00,BI,BI,2022-01-04
311,2734,UW00,WH,BI,2022-02-17
311,2735,UW00,WH,BI,2022-06-06
311,2736,UW00,BI,BI,2022-04-08
311,2737,UW00,WH,BI,2022-03-02
311,2738,UW00,BI,BI,2022-02-10
311,2739,UW00,WH,BI,2022-01-01
311,2740,UW00,BI,BI,2022-01-15
311,2741,UW00,BI,BI,2022-03-28
311,2742,UW00,WH,BI,2022-01-16
311,2743,UW00,WH,BI,2022-01-26
311,2744,UW00,WH,BI,2022-01-02
311,2745,UW00,BI,BI,2022-01-16
311,2746,UW00,BI,BI,2022-01-08
311,2747,UW00,WH,BI,2022-01-02
311,2748,UW00,WH,BI,2022-05-12
311,2749,UW00,BI,BI,2022-01-20
311,2750,UW00,WH,BI,2022-03-19
311,2751,UW00,WH,BI,2022-02-08
311,2752,UW00,WH,BI,2022-05-03
311,2753,UW00,BI,BI,2022-01-01
311,2754,UW00,BI,BI,2022-01-26
311,2755,UW00,BI,BI,2022-01-08
311,2756,UW00,WH,BI,2022-07-09
311,2757,UW00,WH,BI,2022-03-29
311,2758,UW00,WH,BI,2022-04-26
311,2759,UW00,BI,BI,2022-01-29
311,2760,UW00,WH,BI,2022-03-03
311,2761,UW00,WH,BI,2022-01-22
311,2762,UW00,BI,BI,2022-01-04
311,2763,UW00,WH,BI,2022-01-07
311,2764,UW00,WH,BI,2022-01-31
311,2765,UW00,BI,BI,2022-01-01
311,2766,UW00,BI,BI,2022-01-22
311,2767,UW00,BI,BI,2022-01-27
311,2768,UW00,BI,BI,2022-03-01
311,2769,UW00,BI,BI,2022-02-20
311,2770,UW00,BI,BI,2022-01-26
311,2771,UW00,BI,BI,2023-01-10
311,2772,UW00,BI,BI,2022-02-15
311,2773,UW00,WH,BI,2022-10-10
311,2774,UW00,WH,BI,2022-04-25
311,2775,UW00,WH,BI,2022-07-10
311,2776,UW00,WH,BI,2022-02-21
311,2777,UW00,WH,BI,2022-02-23
311,2778,UW00,WH,BI,2022-05-01
311,2779,UW00,WH,BI,2022-01-02
311,2780,UW00,WH,BI,2022-06-24
311,2781,UW00,BI,BI,2022-01-01
311,2782,UW00,BI,BI,2022-03-01
311,2783,UW00,BI,BI,2022-06-23
311,2784,UW00,BI,BI,2022-03-07
311,2785,UW00,WH,BI,2022-02-08
311,2786,UW00,BI,BI,2022-02-16
311,2787,UW00,WH,BI,2022-03-31
311,2788,UW00,BI,BI,2022-02-02
311,2789,UW00,BI,BI,2022-10-07
311,2790,UW00,BI,BI,2022-03-28
311,2791,UW00,BI,BI,2022-02-13
311,2792,UW00,WH,BI,2022-01-25
311,2793,UW00,WH,BI,2022-02-20
311,2794,UW00,WH,BI,2022-03-23
311,2795,UW00,BI,BI,2022-05-05
311,2796,UW00,WH,BI,2022-01-05
311,2797,UW00,WH,BI,2022-01-07
311,2798,UW00,BI,BI,2022-03-16
311,2799,UW00,WH,BI,2022-04-01
311,2800,UW00,WH,BI,2022-02-13
311,2801,UW00,WH,BI,2022-01-01
311,2802,UW00,BI,BI,2022-05-13
311,2803,UW00,BI,BI,2022-01-17
311,2804,UW00,WH,BI,2022-03-30
311,2805,UW00,BI,BI,2022-01-08
311,2806,UW00,BI,BI,2022-03-11
311,2807,UW00,WH,BI,2022-06-12
311,2808,UW00,WH,BI,2022-01-13
311,2809,UW00,BI,BI,2022-03-07
311,2810,UW00,BI,BI,2022-01-09
311,2811,UW00,WH,BI,2022-01-13
311,2812,UW00,WH,BI,2022-01-11
311,2813,UW00,BI,BI,2022-02-08
311,2814,UW00,WH,BI,2022-01-14
311,2815,UW00,WH,BI,2022-01-17
311,2816,UW00,WH,BI,2022-01-09
311,2817,UW00,WH,BI,2023-03-06
311,2818,UW00,WH,BI,2022-05-04
311,2819,UW00,WH,BI,2022-02-07
311,2820,UW00,WH,BI,2022-01-20
311,2821,UW00,WH,BI,2022-01-07
311,2822,UW00,BI,BI,2023-02-10
311,2823,UW00,BI,BI,2022-05-29
311,2824,UW00,WH,BI,2022-02-23
311,2825,UW00,BI,BI,2022-06-25
311,2826,UW00,WH,BI,2022-01-23
311,2827,UW00,WH,BI,2022-01-30
311,2828,UW00,WH,BI,2022-02-07
311,2829,UW00,WH,BI,2022-01-03
311,2830,UW00,BI,BI,2022-03-24
311,2831,UW00,WH,BI,2022-01-16
311,2832,UW00,WH,BI,2022-01-28
311,2833,UW00,BI,BI,2022-01-01
311,2834,UW00,WH,BI,2022-01-09
311,2835,UW00,WH,BI,2022-01-22
311,2836,UW00,BI,BI,2022-01-08
311,2837,UW00,WH,BI,2022-01-03
311,2838,UW00,WH,BI,2022-02-16
311,2839,UW00,BI,BI,2022-01-30
311,2840,UW00,BI,BI,2022-01-10
311,2841,UW00,BI,BI,2022-02-02
311,2842,UW00,WH,BI,2022-01-07
311,2843,UW00,BI,BI,2022-08-21
311,2844,UW00,BI,BI,2022-04-07
311,2845,UW00,WH,BI,2022-01-24
311,2846,UW00,BI,BI,2022-01-03
311,2847,UW00,WH,BI,2022-09-14
311,2848,UW00,WH,BI,2022-01-07
311,2849,UW00,BI,BI,2022-03-09
311,2850,UW00,BI,BI,2022-02-25
311,2851,UW00,BI,BI,2022-02-25
311,2852,UW00,WH,BI,2022-01-07
311,2853,UW00,WH,BI,2022-03-08
311,2854,UW00,WH,BI,2022-01-07
311,2855,UW00,BI,BI,2022-08-05
311,2856,UW00,BI,BI,2022-01-04
311,2857,UW00,BI,BI,2022-01-19
311,2858,UW00,BI,BI,2022-06-15
311,2859,UW00,WH,BI,2022-03-20
311,2860,UW00,WH,BI,2022-01-01
311,2861,UW00,BI,BI,2022-01-24
311,2862,UW00,BI,BI,2022-02-02
311,2863,UW00,WH,BI,2022-03-13
311,2864,UW00,BI,BI,2022-02-14
311,2865,UW00,WH,BI,2022-02-19
311,2866,UW00,WH,BI,2022-01-27
311,2867,UW00,WH,BI,2022-01-13
311,2868,UW00,BI,BI,2022-01-04
311,2869,UW00,BI,BI,2022-04-07
311,2870,UW00,BI,BI,2022-03-23
311,2871,UW00,BI,BI,2022-02-16
311,2872,UW00,BI,BI,2022-04-09
311,2873,UW00,BI,BI,2022-01-09
311,2874,UW00,BI,BI,2022-05-31
311,2875,UW00,BI,BI,2022-01-24
311,2876,UW00,WH,BI,2022-01-30
311,2877,UW00,WH,BI,2022-01-11
311,2878,UW00,BI,BI,2022-01-19
311,2879,UW00,WH,BI,2022-05-25
311,2880,UW00,WH,BI,2022-02-05
311,2881,UW00,BI,BI,2022-04-29
311,2882,UW00,WH,BI,2022-04-28
311,2883,UW00,BI,BI,2022-03-03
311,2884,UW00,BI,BI,2022-02-03
311,2885,UW00,WH,BI,2022-01-06
311,2886,UW00,WH,BI,2022-01-25
311,2887,UW00,WH,BI,2022-04-16
311,2888,UW00,WH,BI,2022-01-12
311,2889,UW00,WH,BI,2022-02-06
311,2890,UW00,BI,BI,2022-03-03
311,2891,UW00,WH,BI,2022-04-24
311,2892,UW00,WH,BI,2022-02-21
311,2893,UW00,BI,BI,2022-03-14
311,2894,UW00,BI,BI,2022-01-17
311,2895,UW00,WH,BI,2022-01-08
311,2896,UW00,WH,BI,2022-01-02
311,2897,UW00,WH,BI,2022-03-22
311,2898,UW00,BI,BI,2022-01-01
311,2899,UW00,BI,BI,2022-03-15
311,2900,UW00,WH,BI,2023-09-24
311,2901,UW00,BI,BI,2022-04-12
311,2902,UW00,WH,BI,2022-02-18
311,2903,UW00,WH,BI,2022-03-09
311,2904,UW00,BI,BI,2022-08-24
311,2905,UW00,BI,BI,2022-01-03
311,2906,UW00,WH,BI,2022-02-11
311,2907,UW00,BI,BI,2022-02-02
311,2908,UW00,WH,BI,2022-01-03
311,2909,UW00,WH,BI,2022-01-06
311,2910,UW00,WH,BI,2022-01-13
311,2911,UW00,WH,BI,2022-02-11
311,2912,UW00,WH,BI,2022-01-05
311,2913,UW00,WH,BI,2022-04-12
311,2914,UW00,BI,BI,2022-01-10
311,2915,UW00,WH,BI,2022-02-12
311,2916,UW00,BI,BI,2022-02-03
311,2917,UW00,WH,BI,2022-02-22
311,2918,UW00,WH,BI,2022-03-14
311,2919,UW00,BI,BI,2022-03-20
311,2920,UW00,WH,BI,2022-04-15
311,2921,UW00,BI,BI,2022-02-10
311,2922,UW00,WH,BI,2022-01-09
311,2923,UW00,WH,BI,2022-01-03
311,2924,UW00,WH,BI,2022-01-03
311,2925,UW00,WH,BI,2022-01-13
311,2926,UW00,WH,BI,2022-01-06
311,2927,UW00,BI,BI,2022-01-08
311,2928,UW00,WH,BI,2022-11-20
311,2929,UW00,BI,BI,2022-02-04
311,2930,UW00,BI,BI,2022-02-24
311,2931,UW00,WH,BI,2022-01-30
311,2932,UW00,BI,BI,2022-01-22
311,2933,UW00,BI,BI,2022-04-10
311,2934,UW00,BI,BI,2022-08-11
311,2935,UW00,WH,BI,2022-02-01
311,2936,UW00,WH,BI,2022-02-22
311,2937,UW00,BI,BI,2022-02-23
311,2938,UW00,BI,BI,2022-03-29
311,2939,UW00,BI,BI,2022-01-05
311,2940,UW00,WH,BI,2022-01-06
311,2941,UW00,BI,BI,2022-01-08
311,2942,UW00,WH,BI,2022-01-30
311,2943,UW00,WH,BI,2022-02-03
311,2944,UW00,BI,BI,2022-02-19
311,2945,UW00,BI,BI,2022-02-06
311,2946,UW00,BI,BI,2022-01-01
311,2947,UW00,WH,BI,2022-02-26
311,2948,UW00,WH,BI,2022-01-22
311,2949,UW00,WH,BI,2022-02-09
311,2950,UW00,BI,BI,2022-02-17
311,2951,UW00,WH,BI,2022-04-21
311,2952,UW00,WH,BI,2022-04-15
311,2953,UW00,BI,BI,2022-02-16
311,2954,UW00,WH,BI,2022-01-05
311,2955,UW00,WH,BI,2022-03-24
311,2956,UW00,BI,BI,2022-01-01
311,2957,UW00,WH,BI,2022-05-12
311,2958,UW00,BI,BI,2022-03-10
311,2959,UW00,WH,BI,2022-06-25
311,2960,UW00,WH,BI,2022-02-07
311,2961,UW00,BI,BI,2022-01-15
311,2962,UW00,BI,BI,2022-02-14
311,2963,UW00,WH,BI,2022-01-23
311,2964,UW00,WH,BI,2022-02-22
311,2965,UW00,BI,BI,2022-01-18
311,2966,UW00,BI,BI,2022-01-05
311,2967,UW00,WH,BI,2022-01-29
311,2968,UW00,BI,BI,2022-05-07
311,2969,UW00,WH,BI,2022-04-13
311,2970,UW00,WH,BI,2022-06-03
311,2971,UW00,WH,BI,2022-02-02
311,2972,UW00,BI,BI,2022-10-07
311,2973,UW00,BI,BI,2022-06-11
311,2974,UW00,WH,BI,2022-02-01
311,2975,UW00,WH,BI,2022-05-21
311,2976,UW00,WH,BI,2022-03-17
311,2977,UW00,BI,BI,2022-06-07
311,2978,UW00,BI,BI,2022-03-05
311,2979,UW00,BI,BI,2022-01-30
311,2980,UW00,WH,BI,2022-01-01
311,2981,UW00,BI,BI,2022-01-03
311,2982,UW00,BI,BI,2022-03-18
311,2983,UW00,BI,BI,2022-02-16
311,2984,UW00,BI,BI,2022-01-10
311,2985,UW00,BI,BI,2022-02-22
311,2986,UW00,WH,BI,2022-01-08
311,2987,UW00,BI,BI,2022-01-01
311,2988,UW00,WH,BI,2022-01-23
311,2989,UW00,WH,BI,2022-01-30
311,2990,UW00,BI,BI,2022-01-06
311,2991,UW00,WH,BI,2023-10-26
311,2992,UW00,WH,BI,2022-01-13
311,2993,UW00,BI,BI,2022-01-15
311,2994,UW00,WH,BI,2022-04-05
311,2995,UW00,BI,BI,2022-01-03
311,2996,UW00,BI,BI,2022-02-07
311,2997,UW00,WH,BI,2022-01-03
311,2998,UW00,WH,BI,2022-07-19
311,2999,UW00,BI,BI,2022-03-11
311,3000,UW00,WH,BI,2022-01-09
311,3001,UW00,BI,BI,2022-01-28
311,3002,UW00,WH,BI,2022-03-05
311,3003,UW00,WH,BI,2022-01-14
311,3004,UW00,WH,BI,2022-04-25
311,3005,UW00,BI,BI,2022-01-23
311,3006,UW00,BI,BI,2022-02-11
311,3007,UW00,WH,BI,2022-01-27
311,3008,UW00,BI,BI,2022-01-24
311,3009,UW00,WH,BI,2022-01-18
311,3010,UW00,BI,BI,2022-02-09
311,3011,UW00,WH,BI,2022-01-06
311,3012,UW00,WH,BI,2022-01-03
311,3013,UW00,WH,BI,2022-01-14
311,3014,UW00,BI,BI,2022-01-13
311,3015,UW00,WH,BI,2022-02-28
311,3016,UW00,WH,BI,2022-04-30
311,3017,UW00,BI,BI,2022-01-22
311,3018,UW00,BI,BI,2022-03-10
311,3019,UW00,BI,BI,2022-04-02
311,3020,UW00,BI,BI,2022-01-12
311,3021,UW00,WH,BI,2022-07-18
311,3022,UW00,WH,BI,2022-03-09
311,3023,UW00,WH,BI,2022-01-05
311,3024,UW00,BI,BI,2022-02-18
311,3025,UW00,BI,BI,2022-01-17
311,3026,UW00,WH,BI,2022-08-06
311,3027,UW00,WH,BI,2022-01-17
311,3028,UW00,BI,BI,2022-02-27
311,3029,UW00,WH,BI,2022-02-01
311,3030,UW00,BI,BI,2022-02-06
311,3031,UW00,WH,BI,2022-05-01
311,3032,UW00,BI,BI,2022-01-09
311,3033,UW00,BI,BI,2022-01-09
311,3034,UW00,WH,BI,2022-01-13
311,3035,UW00,WH,BI,2022-01-19
311,3036,UW00,WH,BI,2022-02-16
311,3037,UW00,WH,BI,2022-01-12
311,3038,UW00,WH,BI,2022-05-23
311,3039,UW00,BI,BI,2022-11-01
311,3040,UW00,WH,BI,2022-10-30
311,3041,UW00,BI,BI,2022-01-05
311,3042,UW00,WH,BI,2022-01-08
311,3043,UW00,BI,BI,2022-01-19
311,3044,UW00,BI,BI,2022-05-16
311,3045,UW00,BI,BI,2023-06-04
311,3046,UW00,BI,BI,2023-04-25
311,3047,UW00,BI,BI,2022-01-04
311,3048,UW00,WH,BI,2022-01-06
311,3049,UW00,BI,BI,2022-04-21
311,3050,UW00,WH,BI,2022-02-04
311,3051,UW00,BI,BI,2022-01-21
311,3052,UW00,BI,BI,2022-02-21
311,3053,UW00,BI,BI,2022-05-22
311,3054,UW00,WH,BI,2022-09-30
311,3055,UW00,BI,BI,2022-01-15
311,3056,UW00,WH,BI,2022-01-24
311,3057,UW00,BI,BI,2022-04-22
311,3058,UW00,BI,BI,2022-01-06
311,3059,UW00,BI,BI,2022-01-13
311,3060,UW00,BI,BI,2022-01-13
311,3061,UW00,WH,BI,2022-01-17
311,3062,UW00,BI,BI,2022-02-09
311,3063,UW00,WH,BI,2022-01-19
311,3064,UW00,WH,BI,2022-04-07
311,3065,UW00,WH,BI,2022-01-25
311,3066,UW00,WH,BI,2022-01-01
311,3067,UW00,BI,BI,2022-01-23
311,3068,UW00,BI,BI,2022-01-25
311,3069,UW00,WH,BI,2022-03-09
311,3070,UW00,WH,BI,2022-01-20
311,3071,UW00,BI,BI,2022-01-04
311,3072,UW00,BI,BI,2022-01-04
311,3073,UW00,BI,BI,2022-02-25
311,3074,UW00,WH,BI,2022-01-08
311,3075,UW00,BI,BI,2022-02-19
311,3076,UW00,BI,BI,2022-03-03
311,3077,UW00,WH,BI,2022-02-06
311,3078,UW00,BI,BI,2022-02-10
311,3079,UW00,WH,BI,2022-01-23
311,3080,UW00,WH,BI,2022-03-09
311,3081,UW00,WH,BI,2022-02-28
311,3082,UW00,BI,BI,2022-01-31
311,3083,UW00,WH,BI,2022-02-02
311,3084,UW00,WH,BI,2022-01-24
311,3085,UW00,WH,BI,2022-02-19
311,3086,UW00,WH,BI,2022-01-15
311,3087,UW00,WH,BI,2022-01-13
311,3088,UW00,WH,BI,2022-01-22
311,3089,UW00,BI,BI,2022-01-28
311,3090,UW00,WH,BI,2022-02-20
311,3091,UW00,BI,BI,2022-01-15
311,3092,UW00,WH,BI,2022-01-31
311,3093,UW00,WH,BI,2022-01-21
311,3094,UW00,BI,BI,2022-01-03
311,3095,UW00,BI,BI,2022-02-20
311,3096,UW00,WH,BI,2023-03-28
311,3097,UW00,WH,BI,2022-10-25
311,3098,UW00,BI,BI,2022-01-04
311,3099,UW00,BI,BI,2022-03-09
311,3100,UW00,BI,BI,2022-02-21
311,3101,UW00,BI,BI,2022-01-22
311,3102,UW00,BI,BI,2022-01-29
311,3103,UW00,WH,BI,2022-02-04
311,3104,UW00,BI,BI,2022-01-20
311,3105,UW00,WH,BI,2022-01-23
311,3106,UW00,BI,BI,2022-01-21
311,3107,UW00,WH,BI,2022-01-01
311,3108,UW00,WH,BI,2022-02-09
311,3109,UW00,WH,BI,2022-01-26
311,3110,UW00,WH,BI,2022-01-19
311,3111,UW00,WH,BI,2022-01-05
311,3112,UW00,BI,BI,2022-02-08
311,3113,UW00,BI,BI,2022-01-12
311,3114,UW00,BI,BI,2022-01-28
311,3115,UW00,BI,BI,2022-01-16
311,3116,UW00,BI,BI,2022-04-14
311,3117,UW00,BI,BI,2023-01-24
311,3118,UW00,BI,BI,2022-03-05
311,3119,UW00,WH,BI,2022-01-18
311,3120,UW00,WH,BI,2022-03-10
311,3121,UW00,BI,BI,2022-01-11
311,3122,UW00,BI,BI,2022-01-06
311,3123,UW00,WH,BI,2022-04-06
311,3124,UW00,BI,BI,2022-01-02
311,3125,UW00,WH,BI,2022-03-24
311,3126,UW00,BI,BI,2022-05-23
311,3127,UW00,BI,BI,2022-03-11
311,3128,UW00,WH,BI,2022-02-27
311,3129,UW00,WH,BI,2022-01-10
311,3130,UW00,BI,BI,2022-01-02
311,3131,UW00,BI,BI,2022-03-06
311,3132,UW00,BI,BI,2022-03-22
311,3133,UW00,WH,BI,2022-01-11
311,3134,UW00,BI,BI,2022-01-04
311,3135,UW00,BI,BI,2022-01-10
311,3136,UW00,BI,BI,2022-02-06
311,3137,UW00,BI,BI,2022-01-04
311,3138,UW00,BI,BI,2022-01-09
311,3139,UW00,WH,BI,2023-01-19
311,3140,UW00,WH,BI,2022-01-27
311,3141,UW00,WH,BI,2022-04-01
311,3142,UW00,BI,BI,2022-02-09
311,3143,UW00,BI,BI,2022-03-27
311,3144,UW00,BI,BI,2022-01-12
311,3145,UW00,BI,BI,2022-01-30
311,3146,UW00,BI,BI,2022-01-07
311,3147,UW00,WH,BI,2022-01-16
311,3148,UW00,WH,BI,2022-01-28
311,3149,UW00,BI,BI,2022-01-16
311,3150,UW00,WH,BI,2022-02-06
311,3151,UW00,BI,BI,2022-01-01
311,3152,UW00,BI,BI,2022-03-17
311,3153,UW00,BI,BI,2022-03-15
311,3154,UW00,WH,BI,2022-02-22
311,3155,UW00,WH,BI,2022-02-15
311,3156,UW00,WH,BI,2022-01-02
311,3157,UW00,BI,BI,2022-01-22
311,3158,UW00,BI,BI,2022-02-09
311,3159,UW00,WH,BI,2022-01-17
311,3160,UW00,WH,BI,2022-04-27
311,3161,UW00,WH,BI,2022-03-05
311,3162,UW00,WH,BI,2022-01-24
311,3163,UW00,WH,BI,2022-01-25
311,3164,UW00,WH,BI,2022-02-28
311,3165,UW00,WH,BI,2022-01-18
311,3166,UW00,WH,BI,2022-10-06
311,3167,UW00,BI,BI,2022-03-04
311,3168,UW00,WH,BI,2022-01-16
311,3169,UW00,BI,BI,2022-06-07
311,3170,UW00,WH,BI,2022-07-07
311,3171,UW00,BI,BI,2022-02-02
311,3172,UW00,BI,BI,2022-02-18
311,3173,UW00,BI,BI,2022-01-22
311,3174,UW00,BI,BI,2022-03-04
311,3175,UW00,WH,BI,2022-11-26
311,3176,UW00,WH,BI,2022-01-11
311,3177,UW00,WH,BI,2022-01-03
311,3178,UW00,BI,BI,2022-01-11
311,3179,UW00,BI,BI,2022-02-24
311,3180,UW00,BI,BI,2023-03-05
311,3181,UW00,WH,BI,2022-01-03
311,3182,UW00,BI,BI,2022-01-18
311,3183,UW00,BI,BI,2022-01-27
311,3184,UW00,BI,BI,2022-01-07
311,3185,UW00,WH,BI,2022-01-01
311,3186,UW00,BI,BI,2022-09-20
311,3187,UW00,WH,BI,2022-02-17
311,3188,UW00,BI,BI,2022-04-02
311,3189,UW00,WH,BI,2022-01-01
311,3190,UW00,BI,BI,2022-04-09
311,3191,UW00,WH,BI,2022-01-06
311,3192,UW00,WH,BI,2022-01-16
311,3193,UW00,WH,BI,2022-01-03
311,3194,UW00,WH,BI,2022-01-16
311,3195,UW00,WH,BI,2022-01-24
311,3196,UW00,WH,BI,2022-01-27
311,3197,UW00,BI,BI,2022-07-14
311,3198,UW00,BI,BI,2022-03-12
311,3199,UW00,WH,BI,2022-03-11
311,3200,UW00,WH,BI,2022-02-18
311,3201,UW00,BI,BI,2022-04-20
311,3202,UW00,WH,BI,2022-01-01
311,3203,UW00,WH,BI,2022-03-27
311,3204,UW00,WH,BI,2022-01-29
311,3205,UW00,WH,BI,2022-05-05
311,3206,UW00,BI,BI,2022-01-10
311,3207,UW00,BI,BI,2022-08-30
311,3208,UW00,BI,BI,2022-01-07
311,3209,UW00,BI,BI,2022-01-15
311,3210,UW00,BI,BI,2022-03-12
311,3211,UW00,BI,BI,2022-03-12
311,3212,UW00,BI,BI,2022-01-16
311,3213,UW00,BI,BI,2022-01-03
311,3214,UW00,WH,BI,2022-01-01
311,3215,UW00,BI,BI,2022-02-24
